0.2436 , -0.0520 , 4.9944 , 0.2171 , -0.0306 , 5.0020 , 101.00
0.2393 , -0.0521 , 4.9935 , 0.2131 , -0.0313 , 5.0016 , 102.00
0.2359 , -0.0491 , 4.9889 , 0.2091 , -0.0319 , 5.0013 , 103.00
0.2322 , -0.0489 , 4.9875 , 0.2053 , -0.0325 , 5.0010 , 104.00
0.2283 , -0.0478 , 4.9850 , 0.2015 , -0.0331 , 5.0007 , 105.00
0.2244 , -0.0485 , 4.9853 , 0.1978 , -0.0336 , 5.0004 , 106.00
0.2205 , -0.0517 , 4.9884 , 0.1941 , -0.0342 , 5.0002 , 107.00
0.2165 , -0.0552 , 4.9919 , 0.1905 , -0.0346 , 4.9999 , 108.00
0.2126 , -0.0592 , 4.9960 , 0.1869 , -0.0351 , 4.9996 , 109.00
0.2093 , -0.0566 , 4.9917 , 0.1835 , -0.0355 , 4.9994 , 110.00
0.2057 , -0.0572 , 4.9920 , 0.1800 , -0.0359 , 4.9992 , 111.00
