3.8942 , -7.1002 , -82.6954 , 2.8416 , -5.5138 , -15.1484 , 0.84
3.9665 , -6.8592 , -82.0616 , 2.8531 , -5.1473 , -14.7312 , 0.85
3.7518 , -6.2956 , -81.6029 , 2.8476 , -4.7904 , -14.3283 , 0.86
3.6268 , -6.0742 , -81.1863 , 2.8283 , -4.4444 , -13.9393 , 0.87
3.5069 , -5.8926 , -80.7337 , 2.7989 , -4.1101 , -13.5642 , 0.88
3.6480 , -5.5801 , -80.3763 , 2.7635 , -3.7882 , -13.2025 , 0.89
3.5496 , -5.2733 , -79.9676 , 2.7257 , -3.4789 , -12.8541 , 0.90
3.3494 , -4.9240 , -79.5599 , 2.6893 , -3.1821 , -12.5185 , 0.91
3.5040 , -4.7622 , -79.2777 , 2.6575 , -2.8975 , -12.1954 , 0.92
3.6051 , -4.6705 , -78.9717 , 2.6329 , -2.6246 , -11.8845 , 0.93
3.5550 , -4.3563 , -78.6153 , 2.6176 , -2.3624 , -11.5854 , 0.94
3.6188 , -4.2235 , -78.2586 , 2.6130 , -2.1099 , -11.2978 , 0.95
3.5178 , -3.8234 , -77.7043 , 2.6198 , -1.8662 , -11.0213 , 0.96
3.5947 , -3.4562 , -77.1368 , 2.6379 , -1.6301 , -10.7556 , 0.97
3.7702 , -3.4624 , -76.6438 , 2.6667 , -1.4004 , -10.5003 , 0.98
3.7355 , -3.4039 , -76.0110 , 2.7050 , -1.1764 , -10.2552 , 0.99
3.7162 , -2.9918 , -75.3867 , 2.7513 , -0.9570 , -10.0198 , 1.00
3.9376 , -3.0094 , -74.9955 , 2.8036 , -0.7416 , -9.7939 , 1.01
4.0130 , -2.7228 , -74.4390 , 2.8599 , -0.5296 , -9.5772 , 1.02
4.0642 , -2.6962 , -73.9393 , 2.9179 , -0.3207 , -9.3693 , 1.03
4.1576 , -2.4926 , -73.3357 , 2.9756 , -0.1145 , -9.1699 , 1.04
4.2106 , -2.1201 , -72.5647 , 3.0312 , 0.0889 , -8.9788 , 1.05
4.2427 , -1.8813 , -71.7385 , 3.0827 , 0.2897 , -8.7955 , 1.06
4.2331 , -1.7753 , -70.9805 , 3.1290 , 0.4877 , -8.6198 , 1.07
